sample_order,sector,sector_rank,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,verification_status,verification_note,classification,signal_strength,temporal_state,affected_actor,origin_status,evidence_summary
169,information_technology,13,CRM,Salesforce,0001108524,F2,10-Q,2019-12-04,0001108524-19-000076,https://www.sec.gov/Archives/edgar/data/1108524/0001108524-19-000076.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Very Strong,IMPLEMENTATION,Existing enterprise subscribers,Company-originated commercial model,"Revenue is explicitly driven by upgrades and additional subscriptions from existing customers; premium support and priority support are paid add-ons. The model is already explicit at F1, so no acceleration."
169,information_technology,13,CRM,Salesforce,0001108524,F3,10-K,2020-03-05,0001108524-20-000014,https://www.sec.gov/Archives/edgar/data/1108524/0001108524-20-000014.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Very Strong,IMPLEMENTATION,Existing enterprise subscribers,Company-originated commercial model,"Revenue is explicitly driven by upgrades and additional subscriptions from existing customers; premium support and priority support are paid add-ons. The model is already explicit at F1, so no acceleration."
169,information_technology,13,CRM,Salesforce,0001108524,F4,10-Q,2020-06-01,0001108524-22-000007,https://www.sec.gov/Archives/edgar/data/1108524/0001108524-22-000007.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Very Strong,IMPLEMENTATION,Existing enterprise subscribers,Company-originated commercial model,"Revenue is explicitly driven by upgrades and additional subscriptions from existing customers; premium support and priority support are paid add-ons. The model is already explicit at F1, so no acceleration."
169,information_technology,13,CRM,Salesforce,0001108524,F5,10-Q,2020-08-28,0001108524-20-000041,https://www.sec.gov/Archives/edgar/data/1108524/0001108524-20-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Very Strong,IMPLEMENTATION,Existing enterprise subscribers,Company-originated commercial model,"Revenue is explicitly driven by upgrades and additional subscriptions from existing customers; premium support and priority support are paid add-ons. The model is already explicit at F1, so no acceleration."
170,information_technology,14,INTC,Intel,0000050863,F1,10-Q,2019-10-25,0000050863-19-000029,https://www.sec.gov/Archives/edgar/data/50863/0000050863-19-000029.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Product tiers describe technology/performance positioning, not a qualifying customer-economic migration or yield action."
170,information_technology,14,INTC,Intel,0000050863,F2,10-K,2020-01-24,0000050863-20-000011,https://www.sec.gov/Archives/edgar/data/50863/0000050863-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Product tiers describe technology/performance positioning, not a qualifying customer-economic migration or yield action."
170,information_technology,14,INTC,Intel,0000050863,F3,10-Q,2020-04-24,0000050863-20-000017,https://www.sec.gov/Archives/edgar/data/50863/0000050863-20-000017.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Product tiers describe technology/performance positioning, not a qualifying customer-economic migration or yield action."
170,information_technology,14,INTC,Intel,0000050863,F4,10-Q,2020-07-24,0000050863-20-000026,https://www.sec.gov/Archives/edgar/data/50863/0000050863-20-000026.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Product tiers describe technology/performance positioning, not a qualifying customer-economic migration or yield action."
170,information_technology,14,INTC,Intel,0000050863,F5,10-Q,2020-10-23,0000050863-20-000043,https://www.sec.gov/Archives/edgar/data/50863/0000050863-20-000043.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Product tiers describe technology/performance positioning, not a qualifying customer-economic migration or yield action."
171,information_technology,15,JNPR,Juniper Networks,0001043604,F1,10-Q,2019-11-06,0001043604-19-000113,https://www.sec.gov/Archives/edgar/data/1043604/0001043604-19-000113.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Networking customers,Company-originated commercial model,"Management intends to better monetize software through subscriptions/SaaS/perpetual licenses, but the signal is not persistently Strong at F5 and does not meet the frozen acceleration threshold."
171,information_technology,15,JNPR,Juniper Networks,0001043604,F2,10-K,2020-02-20,0001043604-20-000021,https://www.sec.gov/Archives/edgar/data/1043604/0001043604-20-000021.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Networking customers,Company-originated commercial model,"Management intends to better monetize software through subscriptions/SaaS/perpetual licenses, but the signal is not persistently Strong at F5 and does not meet the frozen acceleration threshold."
171,information_technology,15,JNPR,Juniper Networks,0001043604,F3,10-Q,2020-05-05,0001043604-20-000051,https://www.sec.gov/Archives/edgar/data/1043604/0001043604-20-000051.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Networking customers,Company-originated commercial model,"Management intends to better monetize software through subscriptions/SaaS/perpetual licenses, but the signal is not persistently Strong at F5 and does not meet the frozen acceleration threshold."
171,information_technology,15,JNPR,Juniper Networks,0001043604,F4,10-Q,2020-08-04,0001043604-20-000072,https://www.sec.gov/Archives/edgar/data/1043604/0001043604-20-000072.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Networking customers,Company-originated commercial model,"Management intends to better monetize software through subscriptions/SaaS/perpetual licenses, but the signal is not persistently Strong at F5 and does not meet the frozen acceleration threshold."
171,information_technology,15,JNPR,Juniper Networks,0001043604,F5,10-Q,2020-11-02,0001043604-20-000088,https://www.sec.gov/Archives/edgar/data/1043604/0001043604-20-000088.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Networking customers,Company-originated commercial model,"Management intends to better monetize software through subscriptions/SaaS/perpetual licenses, but the signal is not persistently Strong at F5 and does not meet the frozen acceleration threshold."
172,information_technology,16,ROP,Roper Technologies,0000882835,F1,10-Q,2019-11-01,0000882835-19-000050,https://www.sec.gov/Archives/edgar/data/882835/0000882835-19-000050.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"SaaS subscription growth is ordinary business mix, without a qualifying new customer-yield action."
172,information_technology,16,ROP,Roper Technologies,0000882835,F2,10-K,2020-02-28,0000882835-20-000006,https://www.sec.gov/Archives/edgar/data/882835/0000882835-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"SaaS subscription growth is ordinary business mix, without a qualifying new customer-yield action."
172,information_technology,16,ROP,Roper Technologies,0000882835,F3,10-Q,2020-05-06,0000882835-20-000012,https://www.sec.gov/Archives/edgar/data/882835/0000882835-20-000012.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"SaaS subscription growth is ordinary business mix, without a qualifying new customer-yield action."
172,information_technology,16,ROP,Roper Technologies,0000882835,F4,10-Q,2020-08-05,0000882835-20-000025,https://www.sec.gov/Archives/edgar/data/882835/0000882835-20-000025.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"SaaS subscription growth is ordinary business mix, without a qualifying new customer-yield action."
172,information_technology,16,ROP,Roper Technologies,0000882835,F5,10-Q,2020-11-04,0000882835-20-000033,https://www.sec.gov/Archives/edgar/data/882835/0000882835-20-000033.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"SaaS subscription growth is ordinary business mix, without a qualifying new customer-yield action."
173,information_technology,17,VRSN,Verisign,0001014473,F1,10-Q,2019-10-24,0001014473-19-000037,https://www.sec.gov/Archives/edgar/data/1014473/0001014473-19-000037.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Very Strong,IMPLEMENTATION,Domain registrants,Company-originated commercial model,Revenue is explicitly driven by renewal rates and permitted price increases from F1 through F5; very strong but fully pre-existing.
173,information_technology,17,VRSN,Verisign,0001014473,F2,10-K,2020-02-14,0001014473-20-000006,https://www.sec.gov/Archives/edgar/data/1014473/0001014473-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Very Strong,IMPLEMENTATION,Domain registrants,Company-originated commercial model,Revenue is explicitly driven by renewal rates and permitted price increases from F1 through F5; very strong but fully pre-existing.
173,information_technology,17,VRSN,Verisign,0001014473,F3,10-Q,2020-04-23,0001014473-20-000019,https://www.sec.gov/Archives/edgar/data/1014473/0001014473-20-000019.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Very Strong,IMPLEMENTATION,Domain registrants,Company-originated commercial model,Revenue is explicitly driven by renewal rates and permitted price increases from F1 through F5; very strong but fully pre-existing.
173,information_technology,17,VRSN,Verisign,0001014473,F4,10-Q,2020-07-23,0001014473-20-000029,https://www.sec.gov/Archives/edgar/data/1014473/0001014473-20-000029.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Very Strong,IMPLEMENTATION,Domain registrants,Company-originated commercial model,Revenue is explicitly driven by renewal rates and permitted price increases from F1 through F5; very strong but fully pre-existing.
173,information_technology,17,VRSN,Verisign,0001014473,F5,10-Q,2020-10-22,0001014473-20-000034,https://www.sec.gov/Archives/edgar/data/1014473/0001014473-20-000034.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Very Strong,IMPLEMENTATION,Domain registrants,Company-originated commercial model,Revenue is explicitly driven by renewal rates and permitted price increases from F1 through F5; very strong but fully pre-existing.
174,information_technology,18,AVGO,Broadcom,0001730168,F1,10-Q,2019-09-13,0001730168-19-000118,https://www.sec.gov/Archives/edgar/data/1730168/0001730168-19-000118.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Software customers,Company-originated commercial model,"Software seat-license/subscription usage is monitored, but no Strong yield expansion or migration mechanism is identified."
174,information_technology,18,AVGO,Broadcom,0001730168,F2,10-K,2019-12-20,0001730168-19-000144,https://www.sec.gov/Archives/edgar/data/1730168/0001730168-19-000144.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Software customers,Company-originated commercial model,"Software seat-license/subscription usage is monitored, but no Strong yield expansion or migration mechanism is identified."
174,information_technology,18,AVGO,Broadcom,0001730168,F3,10-Q,2020-03-13,0001730168-20-000045,https://www.sec.gov/Archives/edgar/data/1730168/0001730168-20-000045.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Software customers,Company-originated commercial model,"Software seat-license/subscription usage is monitored, but no Strong yield expansion or migration mechanism is identified."
174,information_technology,18,AVGO,Broadcom,0001730168,F4,10-Q,2020-06-12,0001730168-20-000109,https://www.sec.gov/Archives/edgar/data/1730168/0001730168-20-000109.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Software customers,Company-originated commercial model,"Software seat-license/subscription usage is monitored, but no Strong yield expansion or migration mechanism is identified."
174,information_technology,18,AVGO,Broadcom,0001730168,F5,10-Q,2020-09-11,0001730168-20-000164,https://www.sec.gov/Archives/edgar/data/1730168/0001730168-20-000164.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Software customers,Company-originated commercial model,"Software seat-license/subscription usage is monitored, but no Strong yield expansion or migration mechanism is identified."
175,information_technology,19,ACN,Accenture,0001467373,F1,10-K,2019-10-29,0001467373-19-000339,https://www.sec.gov/Archives/edgar/data/1467373/0001467373-19-000339.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Unauthorized-use and consumption references do not establish a qualifying customer-economic action.
175,information_technology,19,ACN,Accenture,0001467373,F2,10-Q,2019-12-19,0001467373-19-000395,https://www.sec.gov/Archives/edgar/data/1467373/0001467373-19-000395.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Unauthorized-use and consumption references do not establish a qualifying customer-economic action.
175,information_technology,19,ACN,Accenture,0001467373,F3,10-Q,2020-03-19,0001467373-20-000158,https://www.sec.gov/Archives/edgar/data/1467373/0001467373-20-000158.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Unauthorized-use and consumption references do not establish a qualifying customer-economic action.
175,information_technology,19,ACN,Accenture,0001467373,F4,10-Q,2020-06-25,0001467373-20-000251,https://www.sec.gov/Archives/edgar/data/1467373/0001467373-20-000251.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Unauthorized-use and consumption references do not establish a qualifying customer-economic action.
175,information_technology,19,ACN,Accenture,0001467373,F5,10-K,2020-10-22,0001467373-20-000376,https://www.sec.gov/Archives/edgar/data/1467373/0001467373-20-000376.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Unauthorized-use and consumption references do not establish a qualifying customer-economic action.
176,information_technology,20,LRCX,Lam Research,0000707549,F1,10-Q,2019-10-29,0000707549-19-000163,https://www.sec.gov/Archives/edgar/data/707549/0000707549-19-000163.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Lease renewals and hedge discontinuation are non-customer mechanics.
176,information_technology,20,LRCX,Lam Research,0000707549,F2,10-Q,2020-02-04,0000707549-20-000020,https://www.sec.gov/Archives/edgar/data/707549/0000707549-20-000020.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Lease renewals and hedge discontinuation are non-customer mechanics.
176,information_technology,20,LRCX,Lam Research,0000707549,F3,10-Q,2020-04-28,0000707549-20-000081,https://www.sec.gov/Archives/edgar/data/707549/0000707549-20-000081.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Lease renewals and hedge discontinuation are non-customer mechanics.
176,information_technology,20,LRCX,Lam Research,0000707549,F4,10-K,2020-08-18,0000707549-20-000138,https://www.sec.gov/Archives/edgar/data/707549/0000707549-20-000138.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Lease renewals and hedge discontinuation are non-customer mechanics.
176,information_technology,20,LRCX,Lam Research,0000707549,F5,10-Q,2020-10-27,0000707549-20-000173,https://www.sec.gov/Archives/edgar/data/707549/0000707549-20-000173.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Lease renewals and hedge discontinuation are non-customer mechanics.
177,information_technology,21,SNPS,Synopsys,0000883241,F1,10-Q,2019-08-26,0000883241-19-000015,https://www.sec.gov/Archives/edgar/data/883241/0000883241-19-000015.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,EDA/IP customers,Company-originated commercial model,"Time-based technology subscription licenses and usage royalties are established monetization architecture, without a Strong new mechanism."
177,information_technology,21,SNPS,Synopsys,0000883241,F2,10-K,2019-12-20,0000883241-19-000019,https://www.sec.gov/Archives/edgar/data/883241/0000883241-19-000019.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,EDA/IP customers,Company-originated commercial model,"Time-based technology subscription licenses and usage royalties are established monetization architecture, without a Strong new mechanism."
177,information_technology,21,SNPS,Synopsys,0000883241,F3,10-Q,2020-02-21,0000883241-20-000006,https://www.sec.gov/Archives/edgar/data/883241/0000883241-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,EDA/IP customers,Company-originated commercial model,"Time-based technology subscription licenses and usage royalties are established monetization architecture, without a Strong new mechanism."
177,information_technology,21,SNPS,Synopsys,0000883241,F4,10-Q,2020-05-22,0000883241-20-000009,https://www.sec.gov/Archives/edgar/data/883241/0000883241-20-000009.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,EDA/IP customers,Company-originated commercial model,"Time-based technology subscription licenses and usage royalties are established monetization architecture, without a Strong new mechanism."
177,information_technology,21,SNPS,Synopsys,0000883241,F5,10-Q,2020-08-21,0000883241-20-000012,https://www.sec.gov/Archives/edgar/data/883241/0000883241-20-000012.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,EDA/IP customers,Company-originated commercial model,"Time-based technology subscription licenses and usage royalties are established monetization architecture, without a Strong new mechanism."
178,information_technology,22,WDC,Western Digital,0000106040,F1,10-Q,2019-11-12,0000106040-19-000075,https://www.sec.gov/Archives/edgar/data/106040/0000106040-19-000075.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,IP/support customers,Company-originated commercial model,Usage-based royalties and support/maintenance contracts are established; no material strengthening.
178,information_technology,22,WDC,Western Digital,0000106040,F2,10-Q,2020-02-11,0000106040-20-000011,https://www.sec.gov/Archives/edgar/data/106040/0000106040-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,IP/support customers,Company-originated commercial model,Usage-based royalties and support/maintenance contracts are established; no material strengthening.
178,information_technology,22,WDC,Western Digital,0000106040,F3,10-Q,2020-05-08,0000106040-20-000024,https://www.sec.gov/Archives/edgar/data/106040/0000106040-20-000024.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,IP/support customers,Company-originated commercial model,Usage-based royalties and support/maintenance contracts are established; no material strengthening.
178,information_technology,22,WDC,Western Digital,0000106040,F4,10-K,2020-08-28,0000106040-20-000049,https://www.sec.gov/Archives/edgar/data/106040/0000106040-20-000049.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,IP/support customers,Company-originated commercial model,Usage-based royalties and support/maintenance contracts are established; no material strengthening.
178,information_technology,22,WDC,Western Digital,0000106040,F5,10-Q,2020-11-06,0000106040-20-000061,https://www.sec.gov/Archives/edgar/data/106040/0000106040-20-000061.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,IP/support customers,Company-originated commercial model,Usage-based royalties and support/maintenance contracts are established; no material strengthening.
179,information_technology,23,HPQ,HP Inc.,0000047217,F1,10-Q,2019-08-29,0000047217-19-000048,https://www.sec.gov/Archives/edgar/data/47217/0000047217-19-000048.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Printing customers,Company-originated commercial model,"Instant Ink and continuous-supply subscriptions expand monetization of the installed customer base, but the model is already present and not Strong at F5."
179,information_technology,23,HPQ,HP Inc.,0000047217,F2,10-K,2019-12-12,0000047217-19-000071,https://www.sec.gov/Archives/edgar/data/47217/0000047217-19-000071.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Printing customers,Company-originated commercial model,"Instant Ink and continuous-supply subscriptions expand monetization of the installed customer base, but the model is already present and not Strong at F5."
179,information_technology,23,HPQ,HP Inc.,0000047217,F3,10-Q,2020-03-05,0000047217-20-000006,https://www.sec.gov/Archives/edgar/data/47217/0000047217-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Printing customers,Company-originated commercial model,"Instant Ink and continuous-supply subscriptions expand monetization of the installed customer base, but the model is already present and not Strong at F5."
179,information_technology,23,HPQ,HP Inc.,0000047217,F4,10-Q,2020-06-05,0000047217-20-000020,https://www.sec.gov/Archives/edgar/data/47217/0000047217-20-000020.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Printing customers,Company-originated commercial model,"Instant Ink and continuous-supply subscriptions expand monetization of the installed customer base, but the model is already present and not Strong at F5."
179,information_technology,23,HPQ,HP Inc.,0000047217,F5,10-Q,2020-09-04,0000047217-20-000034,https://www.sec.gov/Archives/edgar/data/47217/0000047217-20-000034.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Printing customers,Company-originated commercial model,"Instant Ink and continuous-supply subscriptions expand monetization of the installed customer base, but the model is already present and not Strong at F5."
180,information_technology,24,MSFT,Microsoft,0000789019,F1,10-Q,2019-10-23,0001564590-19-037549,https://www.sec.gov/Archives/edgar/data/789019/0001564590-19-037549.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Office/Microsoft 365 customers,Company-originated commercial model,Subscription and licensed on-premises models coexist throughout the frozen filings; no new Strong customer-yield action is identified.
180,information_technology,24,MSFT,Microsoft,0000789019,F2,10-Q,2020-01-29,0001564590-20-002450,https://www.sec.gov/Archives/edgar/data/789019/0001564590-20-002450.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Office/Microsoft 365 customers,Company-originated commercial model,Subscription and licensed on-premises models coexist throughout the frozen filings; no new Strong customer-yield action is identified.
180,information_technology,24,MSFT,Microsoft,0000789019,F3,10-Q,2020-04-29,0001564590-20-019706,https://www.sec.gov/Archives/edgar/data/789019/0001564590-20-019706.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Office/Microsoft 365 customers,Company-originated commercial model,Subscription and licensed on-premises models coexist throughout the frozen filings; no new Strong customer-yield action is identified.
180,information_technology,24,MSFT,Microsoft,0000789019,F4,10-K,2020-07-30,0001564590-20-034944,https://www.sec.gov/Archives/edgar/data/789019/0001564590-20-034944.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Office/Microsoft 365 customers,Company-originated commercial model,Subscription and licensed on-premises models coexist throughout the frozen filings; no new Strong customer-yield action is identified.
180,information_technology,24,MSFT,Microsoft,0000789019,F5,10-Q,2020-10-27,0001564590-20-047996,https://www.sec.gov/Archives/edgar/data/789019/0001564590-20-047996.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Office/Microsoft 365 customers,Company-originated commercial model,Subscription and licensed on-premises models coexist throughout the frozen filings; no new Strong customer-yield action is identified.
181,information_technology,25,QRVO,Qorvo,0001604778,F1,10-Q,2019-11-01,0001604778-19-000084,https://www.sec.gov/Archives/edgar/data/1604778/0001604778-19-000084.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,ASP erosion and network migration are market/product conditions rather than a company-originated customer-economic action.
