sample_order,sector,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,classification,signal_strength,temporal_state,affected_actor,origin_status,evidence_summary,specificity,novelty,persistence,commercial_explicitness,scorer_confidence
78,financials,BAC,Bank of America,0000070858,F5,10-Q,2020-10-30,0000070858-20-000071,https://www.sec.gov/Archives/edgar/data/70858/0000070858-20-000071.txt,No Signal,N/A,N/A,N/A,N/A,The frozen evidence is dominated by banking-rate/accounting mechanics and does not establish a qualifying F5 customer-economic action.,N/A,N/A,N/A,N/A,High
79,financials,MA,Mastercard,0001141391,F1,10-Q,2019-10-29,0001141391-19-000150,https://www.sec.gov/Archives/edgar/data/1141391/0001141391-19-000150.txt,No Signal,N/A,N/A,N/A,N/A,"Interchange/no-surcharge litigation describes longstanding network rules and allegations, not a new or intensified company-originated F5 yield action.",N/A,N/A,N/A,N/A,High
79,financials,MA,Mastercard,0001141391,F2,10-K,2020-02-14,0001141391-20-000032,https://www.sec.gov/Archives/edgar/data/1141391/0001141391-20-000032.txt,No Signal,N/A,N/A,N/A,N/A,"Interchange/no-surcharge litigation describes longstanding network rules and allegations, not a new or intensified company-originated F5 yield action.",N/A,N/A,N/A,N/A,High
79,financials,MA,Mastercard,0001141391,F3,10-Q,2020-04-29,0001141391-20-000091,https://www.sec.gov/Archives/edgar/data/1141391/0001141391-20-000091.txt,No Signal,N/A,N/A,N/A,N/A,"Interchange/no-surcharge litigation describes longstanding network rules and allegations, not a new or intensified company-originated F5 yield action.",N/A,N/A,N/A,N/A,High
79,financials,MA,Mastercard,0001141391,F4,10-Q,2020-07-30,0001141391-20-000165,https://www.sec.gov/Archives/edgar/data/1141391/0001141391-20-000165.txt,No Signal,N/A,N/A,N/A,N/A,"Interchange/no-surcharge litigation describes longstanding network rules and allegations, not a new or intensified company-originated F5 yield action.",N/A,N/A,N/A,N/A,High
79,financials,MA,Mastercard,0001141391,F5,10-Q,2020-10-28,0001141391-20-000203,https://www.sec.gov/Archives/edgar/data/1141391/0001141391-20-000203.txt,No Signal,N/A,N/A,N/A,N/A,"Interchange/no-surcharge litigation describes longstanding network rules and allegations, not a new or intensified company-originated F5 yield action.",N/A,N/A,N/A,N/A,High
80,financials,MET,MetLife,0001099219,F1,10-Q,2019-11-05,0001099219-19-000225,https://www.sec.gov/Archives/edgar/data/1099219/0001099219-19-000225.txt,No Signal,N/A,N/A,N/A,N/A,"F5 customer accommodations include deferred rate increases, fee waivers and premium credits; these are opposite-direction/customer-favorable and do not qualify.",N/A,N/A,N/A,N/A,High
80,financials,MET,MetLife,0001099219,F2,10-K,2020-02-21,0001099219-20-000064,https://www.sec.gov/Archives/edgar/data/1099219/0001099219-20-000064.txt,No Signal,N/A,N/A,N/A,N/A,"F5 customer accommodations include deferred rate increases, fee waivers and premium credits; these are opposite-direction/customer-favorable and do not qualify.",N/A,N/A,N/A,N/A,High
80,financials,MET,MetLife,0001099219,F3,10-Q,2020-05-08,0001099219-20-000203,https://www.sec.gov/Archives/edgar/data/1099219/0001099219-20-000203.txt,No Signal,N/A,N/A,N/A,N/A,"F5 customer accommodations include deferred rate increases, fee waivers and premium credits; these are opposite-direction/customer-favorable and do not qualify.",N/A,N/A,N/A,N/A,High
80,financials,MET,MetLife,0001099219,F4,10-Q,2020-08-07,0001099219-20-000287,https://www.sec.gov/Archives/edgar/data/1099219/0001099219-20-000287.txt,No Signal,N/A,N/A,N/A,N/A,"F5 customer accommodations include deferred rate increases, fee waivers and premium credits; these are opposite-direction/customer-favorable and do not qualify.",N/A,N/A,N/A,N/A,High
80,financials,MET,MetLife,0001099219,F5,10-Q,2020-11-09,0001099219-20-000359,https://www.sec.gov/Archives/edgar/data/1099219/0001099219-20-000359.txt,No Signal,N/A,N/A,N/A,N/A,"F5 customer accommodations include deferred rate increases, fee waivers and premium credits; these are opposite-direction/customer-favorable and do not qualify.",N/A,N/A,N/A,N/A,High
81,financials,PRU,Prudential Financial,0001137774,F1,10-Q,2019-11-05,0001137774-19-000099,https://www.sec.gov/Archives/edgar/data/1137774/0001137774-19-000099.txt,SP002,Strong,IMPLEMENTATION,Life-insurance customers,Company-originated commercial model,"Product design and pricing actions are already implemented at F1; F5 reports sales ahead of an August 2020 pricing increase. Specific and commercial, but the same pricing mechanism is pre-existing.",High,Pre-existing,Persistent,High,High
81,financials,PRU,Prudential Financial,0001137774,F2,10-K,2020-02-14,0001137774-20-000065,https://www.sec.gov/Archives/edgar/data/1137774/0001137774-20-000065.txt,SP002,Strong,IMPLEMENTATION,Life-insurance customers,Company-originated commercial model,"Product design and pricing actions are already implemented at F1; F5 reports sales ahead of an August 2020 pricing increase. Specific and commercial, but the same pricing mechanism is pre-existing.",High,Pre-existing,Persistent,High,High
81,financials,PRU,Prudential Financial,0001137774,F3,10-Q,2020-05-08,0001137774-20-000084,https://www.sec.gov/Archives/edgar/data/1137774/0001137774-20-000084.txt,SP002,Strong,IMPLEMENTATION,Life-insurance customers,Company-originated commercial model,"Product design and pricing actions are already implemented at F1; F5 reports sales ahead of an August 2020 pricing increase. Specific and commercial, but the same pricing mechanism is pre-existing.",High,Pre-existing,Persistent,High,High
81,financials,PRU,Prudential Financial,0001137774,F4,10-Q,2020-08-06,0001137774-20-000107,https://www.sec.gov/Archives/edgar/data/1137774/0001137774-20-000107.txt,SP002,Strong,IMPLEMENTATION,Life-insurance customers,Company-originated commercial model,"Product design and pricing actions are already implemented at F1; F5 reports sales ahead of an August 2020 pricing increase. Specific and commercial, but the same pricing mechanism is pre-existing.",High,Pre-existing,Persistent,High,High
81,financials,PRU,Prudential Financial,0001137774,F5,10-Q,2020-11-05,0001137774-20-000123,https://www.sec.gov/Archives/edgar/data/1137774/0001137774-20-000123.txt,SP002,Strong,IMPLEMENTATION,Life-insurance customers,Company-originated commercial model,"Product design and pricing actions are already implemented at F1; F5 reports sales ahead of an August 2020 pricing increase. Specific and commercial, but the same pricing mechanism is pre-existing.",High,Pre-existing,Persistent,High,High
82,financials,SIVB,SVB Financial Group,0000719739,F1,10-Q,2019-11-12,0000719739-19-000075,https://www.sec.gov/Archives/edgar/data/719739/0000719739-19-000075.txt,No Signal,N/A,N/A,N/A,N/A,Loan/deposit yields largely reflect prevailing interest-rate conditions; no qualifying F5 customer-yield mechanism is established.,N/A,N/A,N/A,N/A,High
82,financials,SIVB,SVB Financial Group,0000719739,F2,10-K,2020-02-28,0000719739-20-000016,https://www.sec.gov/Archives/edgar/data/719739/0000719739-20-000016.txt,No Signal,N/A,N/A,N/A,N/A,Loan/deposit yields largely reflect prevailing interest-rate conditions; no qualifying F5 customer-yield mechanism is established.,N/A,N/A,N/A,N/A,High
82,financials,SIVB,SVB Financial Group,0000719739,F3,10-Q,2020-05-11,0000719739-20-000036,https://www.sec.gov/Archives/edgar/data/719739/0000719739-20-000036.txt,No Signal,N/A,N/A,N/A,N/A,Loan/deposit yields largely reflect prevailing interest-rate conditions; no qualifying F5 customer-yield mechanism is established.,N/A,N/A,N/A,N/A,High
82,financials,SIVB,SVB Financial Group,0000719739,F4,10-Q,2020-08-07,0000719739-20-000055,https://www.sec.gov/Archives/edgar/data/719739/0000719739-20-000055.txt,No Signal,N/A,N/A,N/A,N/A,Loan/deposit yields largely reflect prevailing interest-rate conditions; no qualifying F5 customer-yield mechanism is established.,N/A,N/A,N/A,N/A,High
82,financials,SIVB,SVB Financial Group,0000719739,F5,10-Q,2020-11-05,0000719739-20-000074,https://www.sec.gov/Archives/edgar/data/719739/0000719739-20-000074.txt,No Signal,N/A,N/A,N/A,N/A,Loan/deposit yields largely reflect prevailing interest-rate conditions; no qualifying F5 customer-yield mechanism is established.,N/A,N/A,N/A,N/A,High
83,financials,FIS,Fidelity National Information Services,0001136893,F1,10-Q,2019-11-05,0001136893-19-000192,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-19-000192.txt,No Signal,N/A,N/A,N/A,N/A,"Client platform migration may affect FIS revenue depending on which system survives, but it is customer-led consolidation rather than a company-originated qualifying migration mechanism.",N/A,N/A,N/A,N/A,High
83,financials,FIS,Fidelity National Information Services,0001136893,F2,10-K,2020-02-20,0001136893-20-000032,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-20-000032.txt,No Signal,N/A,N/A,N/A,N/A,"Client platform migration may affect FIS revenue depending on which system survives, but it is customer-led consolidation rather than a company-originated qualifying migration mechanism.",N/A,N/A,N/A,N/A,High
83,financials,FIS,Fidelity National Information Services,0001136893,F3,10-Q,2020-05-07,0001136893-20-000111,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-20-000111.txt,No Signal,N/A,N/A,N/A,N/A,"Client platform migration may affect FIS revenue depending on which system survives, but it is customer-led consolidation rather than a company-originated qualifying migration mechanism.",N/A,N/A,N/A,N/A,High
83,financials,FIS,Fidelity National Information Services,0001136893,F4,10-Q,2020-08-04,0001136893-20-000200,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-20-000200.txt,No Signal,N/A,N/A,N/A,N/A,"Client platform migration may affect FIS revenue depending on which system survives, but it is customer-led consolidation rather than a company-originated qualifying migration mechanism.",N/A,N/A,N/A,N/A,High
83,financials,FIS,Fidelity National Information Services,0001136893,F5,10-Q,2020-10-29,0001136893-20-000273,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-20-000273.txt,No Signal,N/A,N/A,N/A,N/A,"Client platform migration may affect FIS revenue depending on which system survives, but it is customer-led consolidation rather than a company-originated qualifying migration mechanism.",N/A,N/A,N/A,N/A,High
84,financials,PFG,Principal Financial Group,0001126328,F1,10-Q,2019-10-30,0001104659-19-057616,https://www.sec.gov/Archives/edgar/data/1126328/0001104659-19-057616.txt,No Signal,N/A,N/A,N/A,N/A,Administrative and other fee revenues are reported as existing contract economics without a qualifying F5 pricing/packaging action.,N/A,N/A,N/A,N/A,High
84,financials,PFG,Principal Financial Group,0001126328,F2,10-K,2020-02-14,0001104659-20-021174,https://www.sec.gov/Archives/edgar/data/1126328/0001104659-20-021174.txt,No Signal,N/A,N/A,N/A,N/A,Administrative and other fee revenues are reported as existing contract economics without a qualifying F5 pricing/packaging action.,N/A,N/A,N/A,N/A,High
84,financials,PFG,Principal Financial Group,0001126328,F3,10-Q,2020-04-29,0001104659-20-053218,https://www.sec.gov/Archives/edgar/data/1126328/0001104659-20-053218.txt,No Signal,N/A,N/A,N/A,N/A,Administrative and other fee revenues are reported as existing contract economics without a qualifying F5 pricing/packaging action.,N/A,N/A,N/A,N/A,High
84,financials,PFG,Principal Financial Group,0001126328,F4,10-Q,2020-07-29,0001104659-20-087765,https://www.sec.gov/Archives/edgar/data/1126328/0001104659-20-087765.txt,No Signal,N/A,N/A,N/A,N/A,Administrative and other fee revenues are reported as existing contract economics without a qualifying F5 pricing/packaging action.,N/A,N/A,N/A,N/A,High
84,financials,PFG,Principal Financial Group,0001126328,F5,10-Q,2020-10-29,0001104659-20-119392,https://www.sec.gov/Archives/edgar/data/1126328/0001104659-20-119392.txt,No Signal,N/A,N/A,N/A,N/A,Administrative and other fee revenues are reported as existing contract economics without a qualifying F5 pricing/packaging action.,N/A,N/A,N/A,N/A,High
85,financials,AIZ,Assurant,0001267238,F1,10-Q,2019-11-07,0001267238-19-000015,https://www.sec.gov/Archives/edgar/data/1267238/0001267238-19-000015.txt,SP002,Strong,IMPLEMENTATION,Lender-placed insurance policyholders/clients,Company-originated commercial model,Premium rate increases in lender-placed insurance are explicit at F1 and continue to contribute at F5; persistent implemented pricing rather than acceleration.,High,Pre-existing,Persistent,High,High
85,financials,AIZ,Assurant,0001267238,F2,10-K,2020-02-19,0001267238-20-000004,https://www.sec.gov/Archives/edgar/data/1267238/0001267238-20-000004.txt,SP002,Strong,IMPLEMENTATION,Lender-placed insurance policyholders/clients,Company-originated commercial model,Premium rate increases in lender-placed insurance are explicit at F1 and continue to contribute at F5; persistent implemented pricing rather than acceleration.,High,Pre-existing,Persistent,High,High
85,financials,AIZ,Assurant,0001267238,F3,10-Q,2020-05-08,0001267238-20-000018,https://www.sec.gov/Archives/edgar/data/1267238/0001267238-20-000018.txt,SP002,Strong,IMPLEMENTATION,Lender-placed insurance policyholders/clients,Company-originated commercial model,Premium rate increases in lender-placed insurance are explicit at F1 and continue to contribute at F5; persistent implemented pricing rather than acceleration.,High,Pre-existing,Persistent,High,High
85,financials,AIZ,Assurant,0001267238,F4,10-Q,2020-08-07,0001267238-20-000040,https://www.sec.gov/Archives/edgar/data/1267238/0001267238-20-000040.txt,SP002,Strong,IMPLEMENTATION,Lender-placed insurance policyholders/clients,Company-originated commercial model,Premium rate increases in lender-placed insurance are explicit at F1 and continue to contribute at F5; persistent implemented pricing rather than acceleration.,High,Pre-existing,Persistent,High,High
85,financials,AIZ,Assurant,0001267238,F5,10-Q,2020-11-05,0001267238-20-000055,https://www.sec.gov/Archives/edgar/data/1267238/0001267238-20-000055.txt,SP002,Strong,IMPLEMENTATION,Lender-placed insurance policyholders/clients,Company-originated commercial model,Premium rate increases in lender-placed insurance are explicit at F1 and continue to contribute at F5; persistent implemented pricing rather than acceleration.,High,Pre-existing,Persistent,High,High
86,financials,MKTX,MarketAxess,0001278021,F1,10-Q,2019-10-25,0001564590-19-037845,https://www.sec.gov/Archives/edgar/data/1278021/0001564590-19-037845.txt,No Signal,N/A,N/A,N/A,N/A,"F1 shows dealers migrating away from monthly distribution-fee plans to all-variable plans; by F4/F5 the direction reverses and dealers migrate into plans incorporating a monthly distribution fee, explicitly increasing distribution-fee revenue. This is a material strengthening of customer-yield structure.",N/A,N/A,N/A,N/A,High
86,financials,MKTX,MarketAxess,0001278021,F2,10-K,2020-02-18,0001564590-20-004935,https://www.sec.gov/Archives/edgar/data/1278021/0001564590-20-004935.txt,No Signal,N/A,N/A,N/A,N/A,"F1 shows dealers migrating away from monthly distribution-fee plans to all-variable plans; by F4/F5 the direction reverses and dealers migrate into plans incorporating a monthly distribution fee, explicitly increasing distribution-fee revenue. This is a material strengthening of customer-yield structure.",N/A,N/A,N/A,N/A,High
86,financials,MKTX,MarketAxess,0001278021,F3,10-Q,2020-05-01,0001564590-20-020511,https://www.sec.gov/Archives/edgar/data/1278021/0001564590-20-020511.txt,No Signal,N/A,N/A,N/A,N/A,"F1 shows dealers migrating away from monthly distribution-fee plans to all-variable plans; by F4/F5 the direction reverses and dealers migrate into plans incorporating a monthly distribution fee, explicitly increasing distribution-fee revenue. This is a material strengthening of customer-yield structure.",N/A,N/A,N/A,N/A,High
86,financials,MKTX,MarketAxess,0001278021,F4,10-Q,2020-07-24,0001564590-20-033405,https://www.sec.gov/Archives/edgar/data/1278021/0001564590-20-033405.txt,SP002,Strong,IMPLEMENTATION,Dealer clients,Company-originated commercial model,"F1 shows dealers migrating away from monthly distribution-fee plans to all-variable plans; by F4/F5 the direction reverses and dealers migrate into plans incorporating a monthly distribution fee, explicitly increasing distribution-fee revenue. This is a material strengthening of customer-yield structure.",High,Increasing,Emerging,High,High
86,financials,MKTX,MarketAxess,0001278021,F5,10-Q,2020-10-30,0001564590-20-049336,https://www.sec.gov/Archives/edgar/data/1278021/0001564590-20-049336.txt,SP002,Strong,IMPLEMENTATION,Dealer clients,Company-originated commercial model,"F1 shows dealers migrating away from monthly distribution-fee plans to all-variable plans; by F4/F5 the direction reverses and dealers migrate into plans incorporating a monthly distribution fee, explicitly increasing distribution-fee revenue. This is a material strengthening of customer-yield structure.",High,Increasing,Emerging,High,High
87,financials,AFL,Aflac,0000004977,F1,10-Q,2019-10-25,0000004977-19-000175,https://www.sec.gov/Archives/edgar/data/4977/0000004977-19-000175.txt,No Signal,N/A,N/A,N/A,N/A,"No qualifying F5 customer pricing, entitlement, migration or cost-transfer mechanism is established.",N/A,N/A,N/A,N/A,High
87,financials,AFL,Aflac,0000004977,F2,10-K,2020-02-21,0000004977-20-000044,https://www.sec.gov/Archives/edgar/data/4977/0000004977-20-000044.txt,No Signal,N/A,N/A,N/A,N/A,"No qualifying F5 customer pricing, entitlement, migration or cost-transfer mechanism is established.",N/A,N/A,N/A,N/A,High
87,financials,AFL,Aflac,0000004977,F3,10-Q,2020-04-30,0000004977-20-000056,https://www.sec.gov/Archives/edgar/data/4977/0000004977-20-000056.txt,No Signal,N/A,N/A,N/A,N/A,"No qualifying F5 customer pricing, entitlement, migration or cost-transfer mechanism is established.",N/A,N/A,N/A,N/A,High
87,financials,AFL,Aflac,0000004977,F4,10-Q,2020-07-29,0000004977-20-000104,https://www.sec.gov/Archives/edgar/data/4977/0000004977-20-000104.txt,No Signal,N/A,N/A,N/A,N/A,"No qualifying F5 customer pricing, entitlement, migration or cost-transfer mechanism is established.",N/A,N/A,N/A,N/A,High
87,financials,AFL,Aflac,0000004977,F5,10-Q,2020-10-29,0000004977-20-000130,https://www.sec.gov/Archives/edgar/data/4977/0000004977-20-000130.txt,No Signal,N/A,N/A,N/A,N/A,"No qualifying F5 customer pricing, entitlement, migration or cost-transfer mechanism is established.",N/A,N/A,N/A,N/A,High
88,financials,RE,Everest Re,0001095073,F1,10-Q,2019-11-12,0001095073-19-000054,https://www.sec.gov/Archives/edgar/data/1095073/0001095073-19-000054.txt,No Signal,N/A,N/A,N/A,N/A,Premium/loss and inflation references are insurance operating economics without a specific qualifying F5 customer action.,N/A,N/A,N/A,N/A,High
88,financials,RE,Everest Re,0001095073,F2,10-K,2020-03-02,0001095073-20-000006,https://www.sec.gov/Archives/edgar/data/1095073/0001095073-20-000006.txt,No Signal,N/A,N/A,N/A,N/A,Premium/loss and inflation references are insurance operating economics without a specific qualifying F5 customer action.,N/A,N/A,N/A,N/A,High
88,financials,RE,Everest Re,0001095073,F3,10-Q,2020-05-11,0001095073-20-000018,https://www.sec.gov/Archives/edgar/data/1095073/0001095073-20-000018.txt,No Signal,N/A,N/A,N/A,N/A,Premium/loss and inflation references are insurance operating economics without a specific qualifying F5 customer action.,N/A,N/A,N/A,N/A,High
88,financials,RE,Everest Re,0001095073,F4,10-Q,2020-08-10,0001095073-20-000035,https://www.sec.gov/Archives/edgar/data/1095073/0001095073-20-000035.txt,No Signal,N/A,N/A,N/A,N/A,Premium/loss and inflation references are insurance operating economics without a specific qualifying F5 customer action.,N/A,N/A,N/A,N/A,High
88,financials,RE,Everest Re,0001095073,F5,10-Q,2020-11-09,0001095073-20-000045,https://www.sec.gov/Archives/edgar/data/1095073/0001095073-20-000045.txt,No Signal,N/A,N/A,N/A,N/A,Premium/loss and inflation references are insurance operating economics without a specific qualifying F5 customer action.,N/A,N/A,N/A,N/A,High
89,financials,C,Citigroup,0000831001,F1,10-Q,2019-11-01,0000831001-19-000105,https://www.sec.gov/Archives/edgar/data/831001/0000831001-19-000105.txt,No Signal,N/A,N/A,N/A,N/A,Deposit/loan pricing assumptions and transaction fees are ordinary banking mechanics; no specific qualifying F5 yield action is established.,N/A,N/A,N/A,N/A,High
89,financials,C,Citigroup,0000831001,F2,10-K,2020-02-21,0000831001-20-000031,https://www.sec.gov/Archives/edgar/data/831001/0000831001-20-000031.txt,No Signal,N/A,N/A,N/A,N/A,Deposit/loan pricing assumptions and transaction fees are ordinary banking mechanics; no specific qualifying F5 yield action is established.,N/A,N/A,N/A,N/A,High
89,financials,C,Citigroup,0000831001,F3,10-Q,2020-05-04,0000831001-20-000044,https://www.sec.gov/Archives/edgar/data/831001/0000831001-20-000044.txt,No Signal,N/A,N/A,N/A,N/A,Deposit/loan pricing assumptions and transaction fees are ordinary banking mechanics; no specific qualifying F5 yield action is established.,N/A,N/A,N/A,N/A,High
89,financials,C,Citigroup,0000831001,F4,10-Q,2020-08-05,0000831001-20-000078,https://www.sec.gov/Archives/edgar/data/831001/0000831001-20-000078.txt,No Signal,N/A,N/A,N/A,N/A,Deposit/loan pricing assumptions and transaction fees are ordinary banking mechanics; no specific qualifying F5 yield action is established.,N/A,N/A,N/A,N/A,High
89,financials,C,Citigroup,0000831001,F5,10-Q,2020-11-04,0000831001-20-000110,https://www.sec.gov/Archives/edgar/data/831001/0000831001-20-000110.txt,No Signal,N/A,N/A,N/A,N/A,Deposit/loan pricing assumptions and transaction fees are ordinary banking mechanics; no specific qualifying F5 yield action is established.,N/A,N/A,N/A,N/A,High
90,financials,DFS,Discover Financial,0001393612,F1,10-Q,2019-10-30,0001393612-19-000051,https://www.sec.gov/Archives/edgar/data/1393612/0001393612-19-000051.txt,No Signal,N/A,N/A,N/A,N/A,EMV migration litigation concerns alleged fraud-liability allocation rather than a current company-originated qualifying F5 economic action.,N/A,N/A,N/A,N/A,High
90,financials,DFS,Discover Financial,0001393612,F2,10-K,2020-02-26,0001393612-20-000009,https://www.sec.gov/Archives/edgar/data/1393612/0001393612-20-000009.txt,No Signal,N/A,N/A,N/A,N/A,EMV migration litigation concerns alleged fraud-liability allocation rather than a current company-originated qualifying F5 economic action.,N/A,N/A,N/A,N/A,High
90,financials,DFS,Discover Financial,0001393612,F3,10-Q,2020-04-30,0001393612-20-000021,https://www.sec.gov/Archives/edgar/data/1393612/0001393612-20-000021.txt,No Signal,N/A,N/A,N/A,N/A,EMV migration litigation concerns alleged fraud-liability allocation rather than a current company-originated qualifying F5 economic action.,N/A,N/A,N/A,N/A,High
90,financials,DFS,Discover Financial,0001393612,F4,10-Q,2020-07-27,0001393612-20-000030,https://www.sec.gov/Archives/edgar/data/1393612/0001393612-20-000030.txt,No Signal,N/A,N/A,N/A,N/A,EMV migration litigation concerns alleged fraud-liability allocation rather than a current company-originated qualifying F5 economic action.,N/A,N/A,N/A,N/A,High
90,financials,DFS,Discover Financial,0001393612,F5,10-Q,2020-10-26,0001393612-20-000040,https://www.sec.gov/Archives/edgar/data/1393612/0001393612-20-000040.txt,No Signal,N/A,N/A,N/A,N/A,EMV migration litigation concerns alleged fraud-liability allocation rather than a current company-originated qualifying F5 economic action.,N/A,N/A,N/A,N/A,High
91,financials,STT,State Street Corporation,0000093751,F1,10-Q,2019-10-25,0000093751-19-000595,https://www.sec.gov/Archives/edgar/data/93751/0000093751-19-000595.txt,No Signal,N/A,N/A,N/A,N/A,Capital surcharges and service-fee revenue categories do not establish a qualifying customer-facing F5 pricing action.,N/A,N/A,N/A,N/A,High
91,financials,STT,State Street Corporation,0000093751,F2,10-K,2020-02-20,0000093751-20-000684,https://www.sec.gov/Archives/edgar/data/93751/0000093751-20-000684.txt,No Signal,N/A,N/A,N/A,N/A,Capital surcharges and service-fee revenue categories do not establish a qualifying customer-facing F5 pricing action.,N/A,N/A,N/A,N/A,High
91,financials,STT,State Street Corporation,0000093751,F3,10-Q,2020-04-28,0000093751-20-000760,https://www.sec.gov/Archives/edgar/data/93751/0000093751-20-000760.txt,No Signal,N/A,N/A,N/A,N/A,Capital surcharges and service-fee revenue categories do not establish a qualifying customer-facing F5 pricing action.,N/A,N/A,N/A,N/A,High
91,financials,STT,State Street Corporation,0000093751,F4,10-Q,2020-07-27,0000093751-20-000906,https://www.sec.gov/Archives/edgar/data/93751/0000093751-20-000906.txt,No Signal,N/A,N/A,N/A,N/A,Capital surcharges and service-fee revenue categories do not establish a qualifying customer-facing F5 pricing action.,N/A,N/A,N/A,N/A,High
91,financials,STT,State Street Corporation,0000093751,F5,10-Q,2020-10-23,0000093751-20-000978,https://www.sec.gov/Archives/edgar/data/93751/0000093751-20-000978.txt,No Signal,N/A,N/A,N/A,N/A,Capital surcharges and service-fee revenue categories do not establish a qualifying customer-facing F5 pricing action.,N/A,N/A,N/A,N/A,High
92,financials,AON,Aon plc,0000315293,F1,10-Q,2019-10-25,0001628280-19-012581,https://www.sec.gov/Archives/edgar/data/315293/0001628280-19-012581.txt,No Signal,N/A,N/A,N/A,N/A,"No qualifying F5 customer pricing, entitlement, migration or cost-transfer mechanism is established.",N/A,N/A,N/A,N/A,High
92,financials,AON,Aon plc,0000315293,F2,10-K,2020-02-14,0001628280-20-001607,https://www.sec.gov/Archives/edgar/data/315293/0001628280-20-001607.txt,No Signal,N/A,N/A,N/A,N/A,"No qualifying F5 customer pricing, entitlement, migration or cost-transfer mechanism is established.",N/A,N/A,N/A,N/A,High
92,financials,AON,Aon plc,0000315293,F3,10-Q,2020-05-01,0001628280-20-006142,https://www.sec.gov/Archives/edgar/data/315293/0001628280-20-006142.txt,No Signal,N/A,N/A,N/A,N/A,"No qualifying F5 customer pricing, entitlement, migration or cost-transfer mechanism is established.",N/A,N/A,N/A,N/A,High
92,financials,AON,Aon plc,0000315293,F4,10-Q,2020-07-31,0001628280-20-011354,https://www.sec.gov/Archives/edgar/data/315293/0001628280-20-011354.txt,No Signal,N/A,N/A,N/A,N/A,"No qualifying F5 customer pricing, entitlement, migration or cost-transfer mechanism is established.",N/A,N/A,N/A,N/A,High
92,financials,AON,Aon plc,0000315293,F5,10-Q,2020-10-30,0001628280-20-015165,https://www.sec.gov/Archives/edgar/data/315293/0001628280-20-015165.txt,No Signal,N/A,N/A,N/A,N/A,"No qualifying F5 customer pricing, entitlement, migration or cost-transfer mechanism is established.",N/A,N/A,N/A,N/A,High
93,financials,GL,Globe Life,0000320335,F1,10-Q,2019-11-12,0000320335-19-000041,https://www.sec.gov/Archives/edgar/data/320335/0000320335-19-000041.txt,No Signal,N/A,N/A,N/A,N/A,"Earlier regulatory discussion contemplates premium-rate approvals, but the frozen F5 filing does not establish a sufficiently specific qualifying action.",N/A,N/A,N/A,N/A,High
93,financials,GL,Globe Life,0000320335,F2,10-K,2020-02-27,0000320335-20-000008,https://www.sec.gov/Archives/edgar/data/320335/0000320335-20-000008.txt,No Signal,N/A,N/A,N/A,N/A,"Earlier regulatory discussion contemplates premium-rate approvals, but the frozen F5 filing does not establish a sufficiently specific qualifying action.",N/A,N/A,N/A,N/A,High
93,financials,GL,Globe Life,0000320335,F3,10-Q,2020-05-07,0000320335-20-000031,https://www.sec.gov/Archives/edgar/data/320335/0000320335-20-000031.txt,No Signal,N/A,N/A,N/A,N/A,"Earlier regulatory discussion contemplates premium-rate approvals, but the frozen F5 filing does not establish a sufficiently specific qualifying action.",N/A,N/A,N/A,N/A,High
93,financials,GL,Globe Life,0000320335,F4,10-Q,2020-08-06,0000320335-20-000039,https://www.sec.gov/Archives/edgar/data/320335/0000320335-20-000039.txt,No Signal,N/A,N/A,N/A,N/A,"Earlier regulatory discussion contemplates premium-rate approvals, but the frozen F5 filing does not establish a sufficiently specific qualifying action.",N/A,N/A,N/A,N/A,High
93,financials,GL,Globe Life,0000320335,F5,10-Q,2020-11-05,0000320335-20-000055,https://www.sec.gov/Archives/edgar/data/320335/0000320335-20-000055.txt,No Signal,N/A,N/A,N/A,N/A,"Earlier regulatory discussion contemplates premium-rate approvals, but the frozen F5 filing does not establish a sufficiently specific qualifying action.",N/A,N/A,N/A,N/A,High
94,financials,CFG,Citizens Financial Group,0000759944,F1,10-Q,2019-11-06,0000759944-19-000086,https://www.sec.gov/Archives/edgar/data/759944/0000759944-19-000086.txt,No Signal,N/A,N/A,N/A,N/A,Inflation and valuation assumptions are non-customer accounting/economic mechanics; no qualifying F5 action.,N/A,N/A,N/A,N/A,High
94,financials,CFG,Citizens Financial Group,0000759944,F2,10-K,2020-02-24,0000759944-20-000030,https://www.sec.gov/Archives/edgar/data/759944/0000759944-20-000030.txt,No Signal,N/A,N/A,N/A,N/A,Inflation and valuation assumptions are non-customer accounting/economic mechanics; no qualifying F5 action.,N/A,N/A,N/A,N/A,High
94,financials,CFG,Citizens Financial Group,0000759944,F3,10-Q,2020-05-07,0000759944-20-000066,https://www.sec.gov/Archives/edgar/data/759944/0000759944-20-000066.txt,No Signal,N/A,N/A,N/A,N/A,Inflation and valuation assumptions are non-customer accounting/economic mechanics; no qualifying F5 action.,N/A,N/A,N/A,N/A,High
