sample_order,sector,sector_rank,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,verification_status,verification_note,classification,signal_strength,temporal_state,affected_actor,origin_status,evidence_summary
140,industrials,14,ALK,Alaska Air Group,0000766421,F1,10-Q,2019-11-07,0000766421-19-000054,https://www.sec.gov/Archives/edgar/data/766421/0000766421-19-000054.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Wage and airport rate increases are operating costs, not customer pricing actions."
140,industrials,14,ALK,Alaska Air Group,0000766421,F2,10-K,2020-02-12,0000766421-20-000013,https://www.sec.gov/Archives/edgar/data/766421/0000766421-20-000013.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Wage and airport rate increases are operating costs, not customer pricing actions."
140,industrials,14,ALK,Alaska Air Group,0000766421,F3,10-Q,2020-05-14,0000766421-20-000046,https://www.sec.gov/Archives/edgar/data/766421/0000766421-20-000046.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Wage and airport rate increases are operating costs, not customer pricing actions."
140,industrials,14,ALK,Alaska Air Group,0000766421,F4,10-Q,2020-08-04,0000766421-20-000071,https://www.sec.gov/Archives/edgar/data/766421/0000766421-20-000071.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Wage and airport rate increases are operating costs, not customer pricing actions."
140,industrials,14,ALK,Alaska Air Group,0000766421,F5,10-Q,2020-11-05,0000766421-20-000089,https://www.sec.gov/Archives/edgar/data/766421/0000766421-20-000089.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Wage and airport rate increases are operating costs, not customer pricing actions."
141,industrials,15,ODFL,Old Dominion,0000878927,F1,10-Q,2019-11-04,0001564590-19-039710,https://www.sec.gov/Archives/edgar/data/878927/0001564590-19-039710.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Very Strong,IMPLEMENTATION,LTL freight customers,Company-originated commercial model,"Yield management, base rates, accessorial charges and fuel surcharges explicitly offset cost inflation from F1; very strong but static."
141,industrials,15,ODFL,Old Dominion,0000878927,F2,10-K,2020-02-26,0001564590-20-006626,https://www.sec.gov/Archives/edgar/data/878927/0001564590-20-006626.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Very Strong,IMPLEMENTATION,LTL freight customers,Company-originated commercial model,"Yield management, base rates, accessorial charges and fuel surcharges explicitly offset cost inflation from F1; very strong but static."
141,industrials,15,ODFL,Old Dominion,0000878927,F3,10-Q,2020-05-05,0001564590-20-021054,https://www.sec.gov/Archives/edgar/data/878927/0001564590-20-021054.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Very Strong,IMPLEMENTATION,LTL freight customers,Company-originated commercial model,"Yield management, base rates, accessorial charges and fuel surcharges explicitly offset cost inflation from F1; very strong but static."
141,industrials,15,ODFL,Old Dominion,0000878927,F4,10-Q,2020-08-06,0001564590-20-037340,https://www.sec.gov/Archives/edgar/data/878927/0001564590-20-037340.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Very Strong,IMPLEMENTATION,LTL freight customers,Company-originated commercial model,"Yield management, base rates, accessorial charges and fuel surcharges explicitly offset cost inflation from F1; very strong but static."
141,industrials,15,ODFL,Old Dominion,0000878927,F5,10-Q,2020-11-06,0001564590-20-051868,https://www.sec.gov/Archives/edgar/data/878927/0001564590-20-051868.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Very Strong,IMPLEMENTATION,LTL freight customers,Company-originated commercial model,"Yield management, base rates, accessorial charges and fuel surcharges explicitly offset cost inflation from F1; very strong but static."
142,industrials,16,GWW,W. W. Grainger,0000277135,F1,10-Q,2019-10-23,0000277135-19-000031,https://www.sec.gov/Archives/edgar/data/277135/0000277135-19-000031.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Moderate,IMPLEMENTATION,Industrial/MRO customers,Company-originated commercial model,"Filings discuss attempting to pass cost increases through higher prices, but the evidence is risk-framed and not Strong implemented transfer."
142,industrials,16,GWW,W. W. Grainger,0000277135,F2,10-K,2020-02-20,0000277135-20-000007,https://www.sec.gov/Archives/edgar/data/277135/0000277135-20-000007.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Moderate,IMPLEMENTATION,Industrial/MRO customers,Company-originated commercial model,"Filings discuss attempting to pass cost increases through higher prices, but the evidence is risk-framed and not Strong implemented transfer."
142,industrials,16,GWW,W. W. Grainger,0000277135,F3,10-Q,2020-04-23,0000277135-20-000014,https://www.sec.gov/Archives/edgar/data/277135/0000277135-20-000014.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Moderate,IMPLEMENTATION,Industrial/MRO customers,Company-originated commercial model,"Filings discuss attempting to pass cost increases through higher prices, but the evidence is risk-framed and not Strong implemented transfer."
142,industrials,16,GWW,W. W. Grainger,0000277135,F4,10-Q,2020-07-23,0000277135-20-000021,https://www.sec.gov/Archives/edgar/data/277135/0000277135-20-000021.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Moderate,IMPLEMENTATION,Industrial/MRO customers,Company-originated commercial model,"Filings discuss attempting to pass cost increases through higher prices, but the evidence is risk-framed and not Strong implemented transfer."
142,industrials,16,GWW,W. W. Grainger,0000277135,F5,10-Q,2020-10-22,0000277135-20-000028,https://www.sec.gov/Archives/edgar/data/277135/0000277135-20-000028.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Moderate,IMPLEMENTATION,Industrial/MRO customers,Company-originated commercial model,"Filings discuss attempting to pass cost increases through higher prices, but the evidence is risk-framed and not Strong implemented transfer."
143,industrials,17,DD,DuPont,0001666700,F1,10-Q,2019-10-31,0001666700-19-000073,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-19-000073.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Strong,IMPLEMENTATION,Industrial/materials customers,Company-originated commercial model,Local price increases contribute materially across regions/segments from F1 through F5; strong but static.
143,industrials,17,DD,DuPont,0001666700,F2,10-K,2020-02-14,0001666700-20-000006,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Strong,IMPLEMENTATION,Industrial/materials customers,Company-originated commercial model,Local price increases contribute materially across regions/segments from F1 through F5; strong but static.
143,industrials,17,DD,DuPont,0001666700,F3,10-Q,2020-05-05,0001666700-20-000017,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-20-000017.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Strong,IMPLEMENTATION,Industrial/materials customers,Company-originated commercial model,Local price increases contribute materially across regions/segments from F1 through F5; strong but static.
143,industrials,17,DD,DuPont,0001666700,F4,10-Q,2020-07-31,0001666700-20-000042,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-20-000042.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Strong,IMPLEMENTATION,Industrial/materials customers,Company-originated commercial model,Local price increases contribute materially across regions/segments from F1 through F5; strong but static.
143,industrials,17,DD,DuPont,0001666700,F5,10-Q,2020-10-30,0001666700-20-000053,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-20-000053.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Strong,IMPLEMENTATION,Industrial/materials customers,Company-originated commercial model,Local price increases contribute materially across regions/segments from F1 through F5; strong but static.
144,industrials,18,CMI,Cummins,0000026172,F1,10-Q,2019-10-29,0000026172-19-000041,https://www.sec.gov/Archives/edgar/data/26172/0000026172-19-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Moderate,IMPLEMENTATION,Engine/power customers,Company-originated commercial model,"Pricing actions are contractually available to pass material/commodity cost increases, but timing limitations keep the signal below Strong."
144,industrials,18,CMI,Cummins,0000026172,F2,10-K,2020-02-11,0000026172-20-000009,https://www.sec.gov/Archives/edgar/data/26172/0000026172-20-000009.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Moderate,IMPLEMENTATION,Engine/power customers,Company-originated commercial model,"Pricing actions are contractually available to pass material/commodity cost increases, but timing limitations keep the signal below Strong."
144,industrials,18,CMI,Cummins,0000026172,F3,10-Q,2020-04-28,0000026172-20-000019,https://www.sec.gov/Archives/edgar/data/26172/0000026172-20-000019.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Moderate,IMPLEMENTATION,Engine/power customers,Company-originated commercial model,"Pricing actions are contractually available to pass material/commodity cost increases, but timing limitations keep the signal below Strong."
144,industrials,18,CMI,Cummins,0000026172,F4,10-Q,2020-07-28,0000026172-20-000042,https://www.sec.gov/Archives/edgar/data/26172/0000026172-20-000042.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Moderate,IMPLEMENTATION,Engine/power customers,Company-originated commercial model,"Pricing actions are contractually available to pass material/commodity cost increases, but timing limitations keep the signal below Strong."
144,industrials,18,CMI,Cummins,0000026172,F5,10-Q,2020-10-27,0000026172-20-000054,https://www.sec.gov/Archives/edgar/data/26172/0000026172-20-000054.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Moderate,IMPLEMENTATION,Engine/power customers,Company-originated commercial model,"Pricing actions are contractually available to pass material/commodity cost increases, but timing limitations keep the signal below Strong."
145,industrials,19,TDG,TransDigm Group,0001260221,F1,10-K,2019-11-19,0001260221-19-000043,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-19-000043.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Discontinued-operations language does not establish a qualifying customer mechanism.
145,industrials,19,TDG,TransDigm Group,0001260221,F2,10-Q,2020-02-04,0001260221-20-000008,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Discontinued-operations language does not establish a qualifying customer mechanism.
145,industrials,19,TDG,TransDigm Group,0001260221,F3,10-Q,2020-05-05,0001260221-20-000050,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-20-000050.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Discontinued-operations language does not establish a qualifying customer mechanism.
145,industrials,19,TDG,TransDigm Group,0001260221,F4,10-Q,2020-08-04,0001260221-20-000087,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-20-000087.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Discontinued-operations language does not establish a qualifying customer mechanism.
145,industrials,19,TDG,TransDigm Group,0001260221,F5,10-K,2020-11-12,0001260221-20-000099,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-20-000099.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Discontinued-operations language does not establish a qualifying customer mechanism.
146,industrials,20,MAS,Masco,0000062996,F1,10-Q,2019-10-30,0000062996-19-000063,https://www.sec.gov/Archives/edgar/data/62996/0000062996-19-000063.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,No qualifying customer-economic mechanism.
146,industrials,20,MAS,Masco,0000062996,F2,10-K,2020-02-11,0000062996-20-000006,https://www.sec.gov/Archives/edgar/data/62996/0000062996-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,No qualifying customer-economic mechanism.
146,industrials,20,MAS,Masco,0000062996,F3,10-Q,2020-04-29,0000062996-20-000016,https://www.sec.gov/Archives/edgar/data/62996/0000062996-20-000016.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,No qualifying customer-economic mechanism.
146,industrials,20,MAS,Masco,0000062996,F4,10-Q,2020-07-30,0000062996-20-000034,https://www.sec.gov/Archives/edgar/data/62996/0000062996-20-000034.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,No qualifying customer-economic mechanism.
146,industrials,20,MAS,Masco,0000062996,F5,10-Q,2020-10-28,0000062996-20-000041,https://www.sec.gov/Archives/edgar/data/62996/0000062996-20-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,No qualifying customer-economic mechanism.
147,industrials,21,WAB,Wabtec,0000943452,F1,10-Q,2019-11-01,0001628280-19-013038,https://www.sec.gov/Archives/edgar/data/943452/0001628280-19-013038.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Rate references concern debt, not customers."
147,industrials,21,WAB,Wabtec,0000943452,F2,10-K,2020-02-24,0001628280-20-002098,https://www.sec.gov/Archives/edgar/data/943452/0001628280-20-002098.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Rate references concern debt, not customers."
147,industrials,21,WAB,Wabtec,0000943452,F3,10-Q,2020-05-06,0001628280-20-006580,https://www.sec.gov/Archives/edgar/data/943452/0001628280-20-006580.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Rate references concern debt, not customers."
147,industrials,21,WAB,Wabtec,0000943452,F4,10-Q,2020-07-29,0001628280-20-010768,https://www.sec.gov/Archives/edgar/data/943452/0001628280-20-010768.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Rate references concern debt, not customers."
147,industrials,21,WAB,Wabtec,0000943452,F5,10-Q,2020-10-29,0001628280-20-015066,https://www.sec.gov/Archives/edgar/data/943452/0001628280-20-015066.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,"Rate references concern debt, not customers."
148,industrials,22,J,Jacobs Solutions,0000052988,F1,10-K,2019-11-25,0000052988-19-000069,https://www.sec.gov/Archives/edgar/data/52988/0000052988-19-000069.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Discontinued-operations/pension language is non-qualifying.
148,industrials,22,J,Jacobs Solutions,0000052988,F2,10-Q,2020-02-04,0000052988-20-000019,https://www.sec.gov/Archives/edgar/data/52988/0000052988-20-000019.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Discontinued-operations/pension language is non-qualifying.
148,industrials,22,J,Jacobs Solutions,0000052988,F3,10-Q,2020-05-06,0000052988-20-000033,https://www.sec.gov/Archives/edgar/data/52988/0000052988-20-000033.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Discontinued-operations/pension language is non-qualifying.
148,industrials,22,J,Jacobs Solutions,0000052988,F4,10-Q,2020-08-03,0000052988-20-000050,https://www.sec.gov/Archives/edgar/data/52988/0000052988-20-000050.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Discontinued-operations/pension language is non-qualifying.
148,industrials,22,J,Jacobs Solutions,0000052988,F5,10-K,2020-11-24,0000052988-20-000070,https://www.sec.gov/Archives/edgar/data/52988/0000052988-20-000070.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Discontinued-operations/pension language is non-qualifying.
149,industrials,23,DOV,Dover Corporation,0000029905,F1,10-Q,2019-10-17,0000029905-19-000057,https://www.sec.gov/Archives/edgar/data/29905/0000029905-19-000057.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Strong,IMPLEMENTATION,Industrial customers,Company-originated commercial model,Pricing actions offset material costs and tariff exposure from the opening filings; strong but pre-existing.
149,industrials,23,DOV,Dover Corporation,0000029905,F2,10-K,2020-02-14,0000029905-20-000011,https://www.sec.gov/Archives/edgar/data/29905/0000029905-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Strong,IMPLEMENTATION,Industrial customers,Company-originated commercial model,Pricing actions offset material costs and tariff exposure from the opening filings; strong but pre-existing.
149,industrials,23,DOV,Dover Corporation,0000029905,F3,10-Q,2020-04-21,0000029905-20-000018,https://www.sec.gov/Archives/edgar/data/29905/0000029905-20-000018.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Strong,IMPLEMENTATION,Industrial customers,Company-originated commercial model,Pricing actions offset material costs and tariff exposure from the opening filings; strong but pre-existing.
149,industrials,23,DOV,Dover Corporation,0000029905,F4,10-Q,2020-07-22,0000029905-20-000035,https://www.sec.gov/Archives/edgar/data/29905/0000029905-20-000035.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Strong,IMPLEMENTATION,Industrial customers,Company-originated commercial model,Pricing actions offset material costs and tariff exposure from the opening filings; strong but pre-existing.
149,industrials,23,DOV,Dover Corporation,0000029905,F5,10-Q,2020-10-20,0000029905-20-000043,https://www.sec.gov/Archives/edgar/data/29905/0000029905-20-000043.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP004,Strong,IMPLEMENTATION,Industrial customers,Company-originated commercial model,Pricing actions offset material costs and tariff exposure from the opening filings; strong but pre-existing.
150,industrials,24,LHX,L3Harris,0000202058,F1,10-K,2019-08-22,0000202058-19-000090,https://www.sec.gov/Archives/edgar/data/202058/0000202058-19-000090.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Interest-rate and repurchase references are non-customer.
150,industrials,24,LHX,L3Harris,0000202058,F2,10-Q,2019-10-31,0000202058-19-000103,https://www.sec.gov/Archives/edgar/data/202058/0000202058-19-000103.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Interest-rate and repurchase references are non-customer.
150,industrials,24,LHX,L3Harris,0000202058,F3,10-Q,2020-05-07,0000202058-20-000040,https://www.sec.gov/Archives/edgar/data/202058/0000202058-20-000040.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Interest-rate and repurchase references are non-customer.
150,industrials,24,LHX,L3Harris,0000202058,F4,10-Q,2020-08-04,0000202058-20-000053,https://www.sec.gov/Archives/edgar/data/202058/0000202058-20-000053.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Interest-rate and repurchase references are non-customer.
150,industrials,24,LHX,L3Harris,0000202058,F5,10-Q,2020-11-02,0000202058-20-000063,https://www.sec.gov/Archives/edgar/data/202058/0000202058-20-000063.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Interest-rate and repurchase references are non-customer.
151,industrials,25,PH,Parker Hannifin,0000076334,F1,10-Q,2019-11-06,0000076334-19-000135,https://www.sec.gov/Archives/edgar/data/76334/0000076334-19-000135.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Industrial customers,Company-originated commercial model,"Prior-year pricing actions benefit margins, but F5 lacks a strong current pricing mechanism or acceleration."
151,industrials,25,PH,Parker Hannifin,0000076334,F2,10-Q,2020-02-05,0000076334-20-000009,https://www.sec.gov/Archives/edgar/data/76334/0000076334-20-000009.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Industrial customers,Company-originated commercial model,"Prior-year pricing actions benefit margins, but F5 lacks a strong current pricing mechanism or acceleration."
151,industrials,25,PH,Parker Hannifin,0000076334,F3,10-Q,2020-05-06,0000076334-20-000052,https://www.sec.gov/Archives/edgar/data/76334/0000076334-20-000052.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Industrial customers,Company-originated commercial model,"Prior-year pricing actions benefit margins, but F5 lacks a strong current pricing mechanism or acceleration."
151,industrials,25,PH,Parker Hannifin,0000076334,F4,10-K,2020-08-26,0000076334-20-000099,https://www.sec.gov/Archives/edgar/data/76334/0000076334-20-000099.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Industrial customers,Company-originated commercial model,"Prior-year pricing actions benefit margins, but F5 lacks a strong current pricing mechanism or acceleration."
151,industrials,25,PH,Parker Hannifin,0000076334,F5,10-Q,2020-11-06,0000076334-20-000131,https://www.sec.gov/Archives/edgar/data/76334/0000076334-20-000131.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Industrial customers,Company-originated commercial model,"Prior-year pricing actions benefit margins, but F5 lacks a strong current pricing mechanism or acceleration."
152,industrials,26,TXT,Textron,0000217346,F1,10-Q,2019-10-23,0001104659-19-055774,https://www.sec.gov/Archives/edgar/data/217346/0001104659-19-055774.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Inflation is described as an input to segment performance without customer transfer.
152,industrials,26,TXT,Textron,0000217346,F2,10-K,2020-02-25,0001104659-20-024773,https://www.sec.gov/Archives/edgar/data/217346/0001104659-20-024773.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Inflation is described as an input to segment performance without customer transfer.
152,industrials,26,TXT,Textron,0000217346,F3,10-Q,2020-05-01,0001104659-20-055073,https://www.sec.gov/Archives/edgar/data/217346/0001104659-20-055073.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Inflation is described as an input to segment performance without customer transfer.
152,industrials,26,TXT,Textron,0000217346,F4,10-Q,2020-07-31,0001104659-20-088960,https://www.sec.gov/Archives/edgar/data/217346/0001104659-20-088960.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Inflation is described as an input to segment performance without customer transfer.
