sample_order,sector,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,classification,signal_strength,temporal_state,affected_actor,origin_status,evidence_summary,specificity,novelty,persistence,commercial_explicitness,scorer_confidence
24,consumer_discretionary,LB,L Brands,0000701985,F2,10-Q,2019-12-06,0000701985-19-000049,https://www.sec.gov/Archives/edgar/data/701985/0000701985-19-000049.txt,No Signal,N/A,N/A,N/A,N/A,Trajectory moves from no qualifying mechanism to a concrete Victoria's Secret profit plan emphasizing full-price selling and then lower promotional activity/more profitable selling at F5.,N/A,Increasing,None,N/A,High
24,consumer_discretionary,LB,L Brands,0000701985,F3,10-K,2020-03-30,0000701985-20-000010,https://www.sec.gov/Archives/edgar/data/701985/0000701985-20-000010.txt,SP002,Moderate,IMPLEMENTATION,Retail customers,Company-originated commercial model,Trajectory moves from no qualifying mechanism to a concrete Victoria's Secret profit plan emphasizing full-price selling and then lower promotional activity/more profitable selling at F5.,Moderate,Increasing,Trajectory-dependent,Moderate,High
24,consumer_discretionary,LB,L Brands,0000701985,F4,10-Q,2020-06-03,0000701985-20-000020,https://www.sec.gov/Archives/edgar/data/701985/0000701985-20-000020.txt,SP002,Strong,IMPLEMENTATION,Retail customers,Company-originated commercial model,Trajectory moves from no qualifying mechanism to a concrete Victoria's Secret profit plan emphasizing full-price selling and then lower promotional activity/more profitable selling at F5.,High,Increasing,Trajectory-dependent,High,High
24,consumer_discretionary,LB,L Brands,0000701985,F5,10-Q,2020-09-03,0000701985-20-000036,https://www.sec.gov/Archives/edgar/data/701985/0000701985-20-000036.txt,SP002,Strong,IMPLEMENTATION,Retail customers,Company-originated commercial model,Trajectory moves from no qualifying mechanism to a concrete Victoria's Secret profit plan emphasizing full-price selling and then lower promotional activity/more profitable selling at F5.,High,Increasing,Trajectory-dependent,High,High
25,consumer_discretionary,UA,Under Armour (Class C),0001336917,F1,10-Q,2019-11-08,0001336917-19-000075,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-19-000075.txt,No Signal,N/A,N/A,N/A,N/A,"Inflation risk notes that selling prices may need to rise, but the filings do not establish an implemented or increasingly explicit customer-transfer mechanism.",N/A,None,None,N/A,High
25,consumer_discretionary,UA,Under Armour (Class C),0001336917,F2,10-K,2020-02-26,0001336917-20-000010,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-20-000010.txt,SP004,Weak,IMPLEMENTATION,N/A,Company-originated commercial model,"Inflation risk notes that selling prices may need to rise, but the filings do not establish an implemented or increasingly explicit customer-transfer mechanism.",Low,Pre-existing,Persistent,Low,High
25,consumer_discretionary,UA,Under Armour (Class C),0001336917,F3,10-Q,2020-05-11,0001336917-20-000033,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-20-000033.txt,No Signal,N/A,N/A,N/A,N/A,"Inflation risk notes that selling prices may need to rise, but the filings do not establish an implemented or increasingly explicit customer-transfer mechanism.",N/A,None,None,N/A,High
25,consumer_discretionary,UA,Under Armour (Class C),0001336917,F4,10-Q,2020-08-06,0001336917-20-000056,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-20-000056.txt,No Signal,N/A,N/A,N/A,N/A,"Inflation risk notes that selling prices may need to rise, but the filings do not establish an implemented or increasingly explicit customer-transfer mechanism.",N/A,None,None,N/A,High
25,consumer_discretionary,UA,Under Armour (Class C),0001336917,F5,10-Q,2020-11-05,0001336917-20-000078,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-20-000078.txt,No Signal,N/A,N/A,N/A,N/A,"Inflation risk notes that selling prices may need to rise, but the filings do not establish an implemented or increasingly explicit customer-transfer mechanism.",N/A,None,None,N/A,High
26,consumer_discretionary,PVH,PVH,0000078239,F1,10-Q,2019-09-06,0000078239-19-000053,https://www.sec.gov/Archives/edgar/data/78239/0000078239-19-000053.txt,No Signal,N/A,N/A,N/A,N/A,Tariff-related consumer price transfer is discussed as a limitation/hypothetical; the trajectory does not become a concrete sustained customer action.,N/A,None,None,N/A,Moderate-High
26,consumer_discretionary,PVH,PVH,0000078239,F2,10-Q,2019-12-09,0000078239-19-000066,https://www.sec.gov/Archives/edgar/data/78239/0000078239-19-000066.txt,SP004,Weak,IMPLEMENTATION,Consumers,Company-originated commercial model,Tariff-related consumer price transfer is discussed as a limitation/hypothetical; the trajectory does not become a concrete sustained customer action.,Low,Pre-existing,Persistent,Low,Moderate-High
26,consumer_discretionary,PVH,PVH,0000078239,F3,10-K,2020-04-01,0000078239-20-000023,https://www.sec.gov/Archives/edgar/data/78239/0000078239-20-000023.txt,SP004,Moderate,IMPLEMENTATION,Consumers,Company-originated commercial model,Tariff-related consumer price transfer is discussed as a limitation/hypothetical; the trajectory does not become a concrete sustained customer action.,Moderate,Pre-existing,Persistent,Moderate,Moderate-High
26,consumer_discretionary,PVH,PVH,0000078239,F4,10-Q,2020-06-11,0000078239-20-000061,https://www.sec.gov/Archives/edgar/data/78239/0000078239-20-000061.txt,SP004,Weak,IMPLEMENTATION,Consumers,Company-originated commercial model,Tariff-related consumer price transfer is discussed as a limitation/hypothetical; the trajectory does not become a concrete sustained customer action.,Low,Pre-existing,Persistent,Low,Moderate-High
26,consumer_discretionary,PVH,PVH,0000078239,F5,10-Q,2020-09-10,0000078239-20-000095,https://www.sec.gov/Archives/edgar/data/78239/0000078239-20-000095.txt,SP004,Weak,IMPLEMENTATION,Consumers,Company-originated commercial model,Tariff-related consumer price transfer is discussed as a limitation/hypothetical; the trajectory does not become a concrete sustained customer action.,Low,Pre-existing,Persistent,Low,Moderate-High
27,consumer_discretionary,LVS,Las Vegas Sands,0001300514,F1,10-Q,2019-10-25,0001300514-19-000107,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-19-000107.txt,No Signal,N/A,N/A,N/A,N/A,"Casino/resort filings contain demand and market-risk discussion but no qualifying customer pricing, yield, entitlement, migration or cost-transfer mechanism.",N/A,None,None,N/A,High
27,consumer_discretionary,LVS,Las Vegas Sands,0001300514,F2,10-K,2020-02-07,0001300514-20-000011,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-20-000011.txt,No Signal,N/A,N/A,N/A,N/A,"Casino/resort filings contain demand and market-risk discussion but no qualifying customer pricing, yield, entitlement, migration or cost-transfer mechanism.",N/A,None,None,N/A,High
27,consumer_discretionary,LVS,Las Vegas Sands,0001300514,F3,10-Q,2020-04-24,0001300514-20-000046,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-20-000046.txt,No Signal,N/A,N/A,N/A,N/A,"Casino/resort filings contain demand and market-risk discussion but no qualifying customer pricing, yield, entitlement, migration or cost-transfer mechanism.",N/A,None,None,N/A,High
27,consumer_discretionary,LVS,Las Vegas Sands,0001300514,F4,10-Q,2020-07-24,0001300514-20-000122,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-20-000122.txt,No Signal,N/A,N/A,N/A,N/A,"Casino/resort filings contain demand and market-risk discussion but no qualifying customer pricing, yield, entitlement, migration or cost-transfer mechanism.",N/A,None,None,N/A,High
27,consumer_discretionary,LVS,Las Vegas Sands,0001300514,F5,10-Q,2020-10-23,0001300514-20-000140,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-20-000140.txt,No Signal,N/A,N/A,N/A,N/A,"Casino/resort filings contain demand and market-risk discussion but no qualifying customer pricing, yield, entitlement, migration or cost-transfer mechanism.",N/A,None,None,N/A,High
28,consumer_discretionary,AAP,Advance Auto Parts,0001158449,F1,10-Q,2019-11-12,0001158449-19-000199,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-19-000199.txt,No Signal,N/A,N/A,N/A,N/A,"F5 newly makes favorable pricing actions a repeated, explicit driver of gross-margin improvement; this is materially more concrete than the earlier frozen filings.",N/A,None,None,N/A,High
28,consumer_discretionary,AAP,Advance Auto Parts,0001158449,F2,10-K,2020-02-18,0001158449-20-000035,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-20-000035.txt,No Signal,N/A,N/A,N/A,N/A,"F5 newly makes favorable pricing actions a repeated, explicit driver of gross-margin improvement; this is materially more concrete than the earlier frozen filings.",N/A,Increasing,None,N/A,High
28,consumer_discretionary,AAP,Advance Auto Parts,0001158449,F3,10-Q,2020-05-19,0001158449-20-000149,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-20-000149.txt,No Signal,N/A,N/A,N/A,N/A,"F5 newly makes favorable pricing actions a repeated, explicit driver of gross-margin improvement; this is materially more concrete than the earlier frozen filings.",N/A,Increasing,None,N/A,High
28,consumer_discretionary,AAP,Advance Auto Parts,0001158449,F4,10-Q,2020-08-18,0001158449-20-000204,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-20-000204.txt,SP002,Moderate,IMPLEMENTATION,Retail/DIY customers,Company-originated commercial model,"F5 newly makes favorable pricing actions a repeated, explicit driver of gross-margin improvement; this is materially more concrete than the earlier frozen filings.",Moderate,Increasing,Trajectory-dependent,Moderate,High
28,consumer_discretionary,AAP,Advance Auto Parts,0001158449,F5,10-Q,2020-11-10,0001158449-20-000259,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-20-000259.txt,SP002,Strong,IMPLEMENTATION,Retail/DIY customers,Company-originated commercial model,"F5 newly makes favorable pricing actions a repeated, explicit driver of gross-margin improvement; this is materially more concrete than the earlier frozen filings.",High,Increasing,Trajectory-dependent,High,High
29,consumer_discretionary,POOL,Pool Corporation,0000945841,F1,10-Q,2019-10-30,0000945841-19-000155,https://www.sec.gov/Archives/edgar/data/945841/0000945841-19-000155.txt,No Signal,N/A,N/A,N/A,N/A,"F2 newly states that industry price increases are generally passed through the supply chain; later filings retain inflation-driven selling-price effects, though F5 wording is less explicit.",N/A,None,None,N/A,Moderate-High
29,consumer_discretionary,POOL,Pool Corporation,0000945841,F2,10-K,2020-02-27,0000945841-20-000041,https://www.sec.gov/Archives/edgar/data/945841/0000945841-20-000041.txt,SP004,Strong,IMPLEMENTATION,Distribution customers,Company-originated commercial model,"F2 newly states that industry price increases are generally passed through the supply chain; later filings retain inflation-driven selling-price effects, though F5 wording is less explicit.",High,Increasing,Trajectory-dependent,High,Moderate-High
29,consumer_discretionary,POOL,Pool Corporation,0000945841,F3,10-Q,2020-04-30,0000945841-20-000102,https://www.sec.gov/Archives/edgar/data/945841/0000945841-20-000102.txt,SP004,Strong,IMPLEMENTATION,Distribution customers,Company-originated commercial model,"F2 newly states that industry price increases are generally passed through the supply chain; later filings retain inflation-driven selling-price effects, though F5 wording is less explicit.",High,Increasing,Trajectory-dependent,High,Moderate-High
29,consumer_discretionary,POOL,Pool Corporation,0000945841,F4,10-Q,2020-07-31,0000945841-20-000173,https://www.sec.gov/Archives/edgar/data/945841/0000945841-20-000173.txt,SP004,Strong,IMPLEMENTATION,Distribution customers,Company-originated commercial model,"F2 newly states that industry price increases are generally passed through the supply chain; later filings retain inflation-driven selling-price effects, though F5 wording is less explicit.",High,Increasing,Trajectory-dependent,High,Moderate-High
29,consumer_discretionary,POOL,Pool Corporation,0000945841,F5,10-Q,2020-10-30,0000945841-20-000210,https://www.sec.gov/Archives/edgar/data/945841/0000945841-20-000210.txt,SP004,Moderate,IMPLEMENTATION,Distribution customers,Company-originated commercial model,"F2 newly states that industry price increases are generally passed through the supply chain; later filings retain inflation-driven selling-price effects, though F5 wording is less explicit.",Moderate,Increasing,Trajectory-dependent,Moderate,Moderate-High
30,consumer_discretionary,LKQ,LKQ Corporation,0001065696,F1,10-Q,2019-11-05,0001065696-19-000063,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-19-000063.txt,SP004,Weak,IMPLEMENTATION,Parts customers,Company-originated commercial model,"The filings discuss an inability to pass certain foreign-currency price increases to customers; this remains a risk statement, not a concrete transfer mechanism.",Low,Pre-existing,Persistent,Low,High
30,consumer_discretionary,LKQ,LKQ Corporation,0001065696,F2,10-K,2020-02-27,0001065696-20-000008,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-20-000008.txt,SP004,Weak,IMPLEMENTATION,Parts customers,Company-originated commercial model,"The filings discuss an inability to pass certain foreign-currency price increases to customers; this remains a risk statement, not a concrete transfer mechanism.",Low,Pre-existing,Persistent,Low,High
30,consumer_discretionary,LKQ,LKQ Corporation,0001065696,F3,10-Q,2020-05-07,0001065696-20-000022,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-20-000022.txt,SP004,Weak,IMPLEMENTATION,Parts customers,Company-originated commercial model,"The filings discuss an inability to pass certain foreign-currency price increases to customers; this remains a risk statement, not a concrete transfer mechanism.",Low,Pre-existing,Persistent,Low,High
30,consumer_discretionary,LKQ,LKQ Corporation,0001065696,F4,10-Q,2020-08-04,0001065696-20-000040,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-20-000040.txt,SP004,Weak,IMPLEMENTATION,Parts customers,Company-originated commercial model,"The filings discuss an inability to pass certain foreign-currency price increases to customers; this remains a risk statement, not a concrete transfer mechanism.",Low,Pre-existing,Persistent,Low,High
30,consumer_discretionary,LKQ,LKQ Corporation,0001065696,F5,10-Q,2020-11-03,0001065696-20-000053,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-20-000053.txt,SP004,Weak,IMPLEMENTATION,Parts customers,Company-originated commercial model,"The filings discuss an inability to pass certain foreign-currency price increases to customers; this remains a risk statement, not a concrete transfer mechanism.",Low,Pre-existing,Persistent,Low,High
31,consumer_discretionary,HAS,Hasbro,0000046080,F1,10-Q,2019-10-22,0000046080-19-000112,https://www.sec.gov/Archives/edgar/data/46080/0000046080-19-000112.txt,No Signal,N/A,N/A,N/A,N/A,"Tariffs, freight and supply-chain costs are present but no qualifying customer cost-transfer or yield action is identified.",N/A,None,None,N/A,High
31,consumer_discretionary,HAS,Hasbro,0000046080,F2,10-K,2020-02-27,0000046080-20-000028,https://www.sec.gov/Archives/edgar/data/46080/0000046080-20-000028.txt,No Signal,N/A,N/A,N/A,N/A,"Tariffs, freight and supply-chain costs are present but no qualifying customer cost-transfer or yield action is identified.",N/A,None,None,N/A,High
31,consumer_discretionary,HAS,Hasbro,0000046080,F3,10-Q,2020-05-07,0000046080-20-000054,https://www.sec.gov/Archives/edgar/data/46080/0000046080-20-000054.txt,No Signal,N/A,N/A,N/A,N/A,"Tariffs, freight and supply-chain costs are present but no qualifying customer cost-transfer or yield action is identified.",N/A,None,None,N/A,High
31,consumer_discretionary,HAS,Hasbro,0000046080,F4,10-Q,2020-07-30,0000046080-20-000085,https://www.sec.gov/Archives/edgar/data/46080/0000046080-20-000085.txt,No Signal,N/A,N/A,N/A,N/A,"Tariffs, freight and supply-chain costs are present but no qualifying customer cost-transfer or yield action is identified.",N/A,None,None,N/A,High
31,consumer_discretionary,HAS,Hasbro,0000046080,F5,10-Q,2020-11-04,0000046080-20-000106,https://www.sec.gov/Archives/edgar/data/46080/0000046080-20-000106.txt,No Signal,N/A,N/A,N/A,N/A,"Tariffs, freight and supply-chain costs are present but no qualifying customer cost-transfer or yield action is identified.",N/A,None,None,N/A,High
32,consumer_discretionary,LOW,Lowe's,0000060667,F1,10-Q,2019-12-04,0000060667-19-000184,https://www.sec.gov/Archives/edgar/data/60667/0000060667-19-000184.txt,No Signal,N/A,N/A,N/A,N/A,Tariff pressure and inventory rationalization are operational issues without a qualifying customer-economic mechanism.,N/A,None,None,N/A,High
32,consumer_discretionary,LOW,Lowe's,0000060667,F2,10-K,2020-03-23,0000060667-20-000036,https://www.sec.gov/Archives/edgar/data/60667/0000060667-20-000036.txt,No Signal,N/A,N/A,N/A,N/A,Tariff pressure and inventory rationalization are operational issues without a qualifying customer-economic mechanism.,N/A,None,None,N/A,High
32,consumer_discretionary,LOW,Lowe's,0000060667,F3,10-Q,2020-05-28,0000060667-20-000085,https://www.sec.gov/Archives/edgar/data/60667/0000060667-20-000085.txt,No Signal,N/A,N/A,N/A,N/A,Tariff pressure and inventory rationalization are operational issues without a qualifying customer-economic mechanism.,N/A,None,None,N/A,High
32,consumer_discretionary,LOW,Lowe's,0000060667,F4,10-Q,2020-08-26,0000060667-20-000138,https://www.sec.gov/Archives/edgar/data/60667/0000060667-20-000138.txt,No Signal,N/A,N/A,N/A,N/A,Tariff pressure and inventory rationalization are operational issues without a qualifying customer-economic mechanism.,N/A,None,None,N/A,High
32,consumer_discretionary,LOW,Lowe's,0000060667,F5,10-Q,2020-11-25,0000060667-20-000175,https://www.sec.gov/Archives/edgar/data/60667/0000060667-20-000175.txt,No Signal,N/A,N/A,N/A,N/A,Tariff pressure and inventory rationalization are operational issues without a qualifying customer-economic mechanism.,N/A,None,None,N/A,High
33,consumer_discretionary,RL,Ralph Lauren Corporation,0001037038,F1,10-Q,2019-11-07,0001037038-19-000010,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-19-000010.txt,SP004,Strong,IMPLEMENTATION,Consumers,Company-originated commercial model,"F1 already states the company is taking pricing actions to mitigate tariff exposure; later filings become less rather than more explicit, so no acceleration is present.",High,Pre-existing,Persistent,High,High
33,consumer_discretionary,RL,Ralph Lauren Corporation,0001037038,F2,10-Q,2020-02-06,0001037038-20-000007,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-20-000007.txt,SP004,Moderate,IMPLEMENTATION,Consumers,Company-originated commercial model,"F1 already states the company is taking pricing actions to mitigate tariff exposure; later filings become less rather than more explicit, so no acceleration is present.",Moderate,Pre-existing,Persistent,Moderate,High
33,consumer_discretionary,RL,Ralph Lauren Corporation,0001037038,F3,10-K,2020-05-27,0001037038-20-000014,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-20-000014.txt,SP004,Weak,IMPLEMENTATION,Consumers,Company-originated commercial model,"F1 already states the company is taking pricing actions to mitigate tariff exposure; later filings become less rather than more explicit, so no acceleration is present.",Low,Pre-existing,Persistent,Low,High
33,consumer_discretionary,RL,Ralph Lauren Corporation,0001037038,F4,10-Q,2020-08-04,0001037038-20-000023,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-20-000023.txt,SP004,Weak,IMPLEMENTATION,Consumers,Company-originated commercial model,"F1 already states the company is taking pricing actions to mitigate tariff exposure; later filings become less rather than more explicit, so no acceleration is present.",Low,Pre-existing,Persistent,Low,High
33,consumer_discretionary,RL,Ralph Lauren Corporation,0001037038,F5,10-Q,2020-11-05,0001037038-20-000030,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-20-000030.txt,SP004,Weak,IMPLEMENTATION,Consumers,Company-originated commercial model,"F1 already states the company is taking pricing actions to mitigate tariff exposure; later filings become less rather than more explicit, so no acceleration is present.",Low,Pre-existing,Persistent,Low,High
34,consumer_discretionary,VFC,VF Corporation,0000103379,F1,10-Q,2019-10-31,0000103379-19-000014,https://www.sec.gov/Archives/edgar/data/103379/0000103379-19-000014.txt,No Signal,N/A,N/A,N/A,N/A,"Portfolio divestitures/discontinued operations do not establish customer migration under SP003, and cost inflation language does not become a customer-transfer action.",N/A,None,None,N/A,Moderate-High
34,consumer_discretionary,VFC,VF Corporation,0000103379,F2,10-Q,2020-02-04,0000103379-20-000003,https://www.sec.gov/Archives/edgar/data/103379/0000103379-20-000003.txt,No Signal,N/A,N/A,N/A,N/A,"Portfolio divestitures/discontinued operations do not establish customer migration under SP003, and cost inflation language does not become a customer-transfer action.",N/A,None,None,N/A,Moderate-High
34,consumer_discretionary,VFC,VF Corporation,0000103379,F3,10-K,2020-05-27,0000103379-20-000006,https://www.sec.gov/Archives/edgar/data/103379/0000103379-20-000006.txt,SP004,Weak,IMPLEMENTATION,N/A,Company-originated commercial model,"Portfolio divestitures/discontinued operations do not establish customer migration under SP003, and cost inflation language does not become a customer-transfer action.",Low,Pre-existing,Persistent,Low,Moderate-High
34,consumer_discretionary,VFC,VF Corporation,0000103379,F4,10-Q,2020-08-04,0000103379-20-000013,https://www.sec.gov/Archives/edgar/data/103379/0000103379-20-000013.txt,No Signal,N/A,N/A,N/A,N/A,"Portfolio divestitures/discontinued operations do not establish customer migration under SP003, and cost inflation language does not become a customer-transfer action.",N/A,None,None,N/A,Moderate-High
34,consumer_discretionary,VFC,VF Corporation,0000103379,F5,10-Q,2020-10-28,0000103379-20-000018,https://www.sec.gov/Archives/edgar/data/103379/0000103379-20-000018.txt,No Signal,N/A,N/A,N/A,N/A,"Portfolio divestitures/discontinued operations do not establish customer migration under SP003, and cost inflation language does not become a customer-transfer action.",N/A,None,None,N/A,Moderate-High
35,consumer_discretionary,TPR,"Tapestry, Inc.",0001116132,F1,10-Q,2019-11-07,0001116132-19-000021,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-19-000021.txt,No Signal,N/A,N/A,N/A,N/A,"Tariff and labor/freight pressures are described, but no concrete customer-economic transfer or yield mechanism is identified.",N/A,None,None,N/A,High
35,consumer_discretionary,TPR,"Tapestry, Inc.",0001116132,F2,10-Q,2020-02-06,0001116132-20-000007,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-20-000007.txt,No Signal,N/A,N/A,N/A,N/A,"Tariff and labor/freight pressures are described, but no concrete customer-economic transfer or yield mechanism is identified.",N/A,None,None,N/A,High
35,consumer_discretionary,TPR,"Tapestry, Inc.",0001116132,F3,10-Q,2020-05-06,0001116132-20-000012,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-20-000012.txt,No Signal,N/A,N/A,N/A,N/A,"Tariff and labor/freight pressures are described, but no concrete customer-economic transfer or yield mechanism is identified.",N/A,None,None,N/A,High
35,consumer_discretionary,TPR,"Tapestry, Inc.",0001116132,F4,10-K,2020-08-13,0001116132-20-000022,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-20-000022.txt,No Signal,N/A,N/A,N/A,N/A,"Tariff and labor/freight pressures are described, but no concrete customer-economic transfer or yield mechanism is identified.",N/A,None,None,N/A,High
35,consumer_discretionary,TPR,"Tapestry, Inc.",0001116132,F5,10-Q,2020-11-04,0001116132-20-000029,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-20-000029.txt,No Signal,N/A,N/A,N/A,N/A,"Tariff and labor/freight pressures are described, but no concrete customer-economic transfer or yield mechanism is identified.",N/A,None,None,N/A,High
